sale_id,date,month,quarter,territory,province,city,clinic_id,clinic_name,sales_rep,product_name,product_category,animal_segment,unit_price,quantity,discount_pct,revenue,quota,quota_attainment
S0917,2024-10-17,October,Q4,Ontario West,ON,Windsor,CLN1035,Gray Veterinary Clinic,Emily Chen,Zactran 150mg/mL,Antibiotics,Cattle,320.0,37,0.06,11129.6,14879.61,74.8
S0335,2024-10-18,October,Q4,Western Canada,AB,Edmonton,CLN1075,Rios Farm Supply & Vet,Priya Sharma,Nexgard Spectra M,Parasitology,Companion,38.9,10,0.03,377.33,335.07,112.6
S0435,2024-10-18,October,Q4,Atlantic Canada,NS,Fredericton,CLN1114,White Veterinary Clinic,Connor MacDonald,Nexgard Spectra L,Parasitology,Companion,44.5,21,0.02,915.81,1159.86,79.0
S0582,2024-10-18,October,Q4,Western Canada,AB,Calgary,CLN1090,Williams Mixed Practice,Ryan Nakamura,Clomicalm 20mg,Behaviour,Companion,67.0,7,0.06,440.86,486.91,90.5
S0905,2024-10-18,October,Q4,Western Canada,AB,Saskatoon,CLN1079,Baker Veterinary Clinic,Priya Sharma,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,14,0.1,689.85,648.43,106.4
S0536,2024-10-19,October,Q4,Western Canada,AB,Calgary,CLN1096,James Mixed Practice,Ryan Nakamura,Nexgard Spectra M,Parasitology,Companion,38.9,2,0.06,73.13,62.0,118.0
S0494,2024-10-20,October,Q4,Western Canada,AB,Vancouver,CLN1094,Henderson Veterinary Clinic,Priya Sharma,Clomicalm 20mg,Behaviour,Companion,67.0,12,0.11,715.56,944.02,75.8
S0591,2024-10-20,October,Q4,Ontario West,ON,Windsor,CLN1029,Abbott Veterinary Clinic,Emily Chen,Ingelvac CircoFLEX,Vaccines,Swine,210.0,16,0.01,3326.4,3381.33,98.4
S0642,2024-10-20,October,Q4,Ontario West,ON,Windsor,CLN1048,Ramirez Animal Hospital,James Okafor,Zactran 150mg/mL,Antibiotics,Cattle,320.0,36,0.02,11289.6,8750.16,129.0
S0885,2024-10-20,October,Q4,Quebec,QC,Laval,CLN1071,Clark Animal Hospital,Isabelle Roy,Nexgard Spectra M,Parasitology,Companion,38.9,10,0.14,334.54,412.29,81.1
S0093,2024-10-21,October,Q4,Western Canada,AB,Calgary,CLN1078,Ellis Veterinary Clinic,Priya Sharma,Vetmedin 5mg,Cardiology,Companion,89.5,6,0.03,520.89,601.41,86.6
S0319,2024-10-21,October,Q4,Ontario West,ON,Burlington,CLN1028,Davis Animal Hospital,James Okafor,Clomicalm 20mg,Behaviour,Companion,67.0,33,0.15,1879.35,1673.56,112.3
S0711,2024-10-21,October,Q4,Ontario East,ON,Belleville,CLN1006,Rhodes Veterinary Clinic,David Park,Nexgard Spectra L,Parasitology,Companion,44.5,40,0.05,1691.0,2179.48,77.6
S0719,2024-10-21,October,Q4,Atlantic Canada,NS,Fredericton,CLN1110,Mckay Mixed Practice,Fatima Hassan,Nexgard Spectra M,Parasitology,Companion,38.9,29,0.03,1094.26,906.8,120.7
S0251,2024-10-22,October,Q4,Atlantic Canada,NS,Moncton,CLN1108,Graham Veterinary Clinic,Connor MacDonald,Vetmedin 5mg,Cardiology,Companion,89.5,6,0.01,531.63,603.33,88.1
S0793,2024-10-22,October,Q4,Quebec,QC,Laval,CLN1063,Hawkins Farm Supply & Vet,Marc Tremblay,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,42,0.05,11890.2,14131.19,84.1
S0003,2024-10-23,October,Q4,Western Canada,AB,Saskatoon,CLN1085,Ross Farm Supply & Vet,Priya Sharma,Clomicalm 20mg,Behaviour,Companion,67.0,13,0.04,836.16,1113.12,75.1
S0006,2024-10-23,October,Q4,Ontario East,ON,Toronto,CLN1009,Henderson Mixed Practice,Sarah Mitchell,Ingelvac CircoFLEX,Vaccines,Swine,210.0,8,0.14,1444.8,1577.44,91.6
S0107,2024-10-23,October,Q4,Atlantic Canada,NS,St. John's,CLN1120,Hernandez Animal Hospital,Fatima Hassan,Vetmedin 5mg,Cardiology,Companion,89.5,19,0.11,1513.44,1895.56,79.8
S0272,2024-10-23,October,Q4,Ontario West,ON,London,CLN1040,Ray Farm Supply & Vet,James Okafor,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,31,0.04,8868.48,10139.82,87.5
S0654,2024-10-23,October,Q4,Ontario East,ON,Ottawa,CLN1010,Johnson Mixed Practice,Sarah Mitchell,Vetmedin 5mg,Cardiology,Companion,89.5,33,0.09,2687.68,3326.23,80.8
S0072,2024-10-24,October,Q4,Ontario East,ON,Belleville,CLN1012,Wagner Mixed Practice,David Park,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,26,0.1,1281.15,1196.24,107.1
S0414,2024-10-24,October,Q4,Quebec,QC,Sherbrooke,CLN1066,Parsons Veterinary Clinic,Isabelle Roy,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,24,0.07,2990.88,3118.97,95.9
S0018,2024-10-25,October,Q4,Ontario East,ON,Kingston,CLN1015,Santos Farm Supply & Vet,Sarah Mitchell,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,10,0.08,1232.8,1541.93,80.0
S0271,2024-10-25,October,Q4,Quebec,QC,Laval,CLN1061,Mayo Mixed Practice,Marc Tremblay,Nexgard Spectra L,Parasitology,Companion,44.5,22,0.1,881.1,1178.86,74.7
S0546,2024-10-25,October,Q4,Quebec,QC,Montreal,CLN1064,Cohen Farm Supply & Vet,Isabelle Roy,Nexgard Spectra M,Parasitology,Companion,38.9,27,0.06,987.28,1176.88,83.9
S0698,2024-10-25,October,Q4,Ontario East,ON,Kingston,CLN1002,Johnson Animal Hospital,Sarah Mitchell,Vetmedin 10mg,Cardiology,Companion,142.0,36,0.04,4907.52,6123.89,80.1
S0996,2024-10-25,October,Q4,Quebec,QC,Montreal,CLN1062,Bowman Veterinary Clinic,Isabelle Roy,Clomicalm 20mg,Behaviour,Companion,67.0,46,0.07,2866.26,3130.61,91.6
S0136,2024-10-26,October,Q4,Quebec,QC,Montreal,CLN1069,Stewart Farm Supply & Vet,Marc Tremblay,Ingelvac PRRS MLV,Vaccines,Swine,185.0,24,0.1,3996.0,4609.0,86.7
S0334,2024-10-26,October,Q4,Atlantic Canada,NS,St. John's,CLN1111,Liu Animal Hospital,Connor MacDonald,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,10,0.0,1340.0,1449.86,92.4
S0464,2024-10-26,October,Q4,Ontario West,ON,Burlington,CLN1041,Bush Animal Hospital,Emily Chen,Nexgard Spectra M,Parasitology,Companion,38.9,15,0.01,577.66,503.5,114.7
S0602,2024-10-26,October,Q4,Quebec,QC,Montreal,CLN1064,Cohen Farm Supply & Vet,Marc Tremblay,Zactran 150mg/mL,Antibiotics,Cattle,320.0,48,0.01,15206.4,19938.4,76.3
S0490,2024-10-27,October,Q4,Atlantic Canada,NS,Fredericton,CLN1109,Chavez Animal Hospital,Fatima Hassan,Vetmedin 10mg,Cardiology,Companion,142.0,24,0.11,3033.12,3479.85,87.2
S0732,2024-10-27,October,Q4,Ontario West,ON,Windsor,CLN1035,Gray Veterinary Clinic,Emily Chen,Nexgard Spectra M,Parasitology,Companion,38.9,29,0.12,992.73,1303.71,76.1
S0083,2024-10-28,October,Q4,Western Canada,AB,Vancouver,CLN1077,Rocha Mixed Practice,Ryan Nakamura,Zactran 150mg/mL,Antibiotics,Cattle,320.0,25,0.07,7440.0,7556.31,98.5
S0149,2024-10-28,October,Q4,Western Canada,AB,Saskatoon,CLN1085,Ross Farm Supply & Vet,Ryan Nakamura,Clomicalm 20mg,Behaviour,Companion,67.0,1,0.05,63.65,77.85,81.8
S0180,2024-10-28,October,Q4,Quebec,QC,Sherbrooke,CLN1059,Martin Mixed Practice,Isabelle Roy,Vetmedin 10mg,Cardiology,Companion,142.0,28,0.13,3459.12,3099.34,111.6
S0381,2024-10-28,October,Q4,Quebec,QC,Montreal,CLN1072,Hahn Mixed Practice,Marc Tremblay,Ingelvac PRRS MLV,Vaccines,Swine,185.0,24,0.06,4173.6,5064.27,82.4
S0618,2024-10-28,October,Q4,Atlantic Canada,NS,Halifax,CLN1107,Rodriguez Livestock Practice,Connor MacDonald,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,46,0.11,7164.5,6954.18,103.0
S0680,2024-10-28,October,Q4,Western Canada,AB,Calgary,CLN1090,Williams Mixed Practice,Priya Sharma,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,31,0.12,1493.58,1461.83,102.2
S0484,2024-10-29,October,Q4,Ontario East,ON,Toronto,CLN1023,Peterson Livestock Practice,Sarah Mitchell,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,21,0.12,5507.04,6435.39,85.6
S0898,2024-10-29,October,Q4,Ontario East,ON,Kingston,CLN1021,Shaffer Veterinary Clinic,David Park,Ingelvac CircoFLEX,Vaccines,Swine,210.0,5,0.05,997.5,1235.25,80.8
S0991,2024-10-29,October,Q4,Western Canada,AB,Calgary,CLN1095,Brown Farm Supply & Vet,Ryan Nakamura,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,21,0.07,1069.27,944.64,113.2
S0249,2024-10-30,October,Q4,Ontario East,ON,Kingston,CLN1017,Robinson Veterinary Clinic,David Park,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,35,0.01,10325.7,11715.46,88.1
S0888,2024-10-30,October,Q4,Ontario East,ON,Toronto,CLN1007,Mcclain Veterinary Clinic,Sarah Mitchell,Ingelvac CircoFLEX,Vaccines,Swine,210.0,26,0.03,5296.2,5866.46,90.3
S0900,2024-10-30,October,Q4,Western Canada,AB,Saskatoon,CLN1086,Robinson Mixed Practice,Ryan Nakamura,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,46,0.09,5609.24,5844.71,96.0
S0958,2024-10-30,October,Q4,Quebec,QC,Sherbrooke,CLN1057,Jackson Mixed Practice,Marc Tremblay,Clomicalm 20mg,Behaviour,Companion,67.0,3,0.03,194.97,230.42,84.6
S0005,2024-10-31,October,Q4,Atlantic Canada,NS,Fredericton,CLN1118,Fowler Animal Hospital,Connor MacDonald,Vetmedin 5mg,Cardiology,Companion,89.5,33,0.01,2923.97,2518.99,116.1
S0147,2024-11-01,November,Q4,Ontario West,ON,London,CLN1027,Davis Veterinary Clinic,James Okafor,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,22,0.12,1059.96,1296.53,81.8
S0201,2024-11-01,November,Q4,Atlantic Canada,NS,Halifax,CLN1107,Rodriguez Livestock Practice,Connor MacDonald,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,22,0.13,3349.5,3754.18,89.2
S0362,2024-11-01,November,Q4,Quebec,QC,Montreal,CLN1072,Hahn Mixed Practice,Isabelle Roy,Vetmedin 10mg,Cardiology,Companion,142.0,2,0.01,281.16,304.36,92.4
S0675,2024-11-01,November,Q4,Western Canada,AB,Vancouver,CLN1080,Wright Animal Hospital,Priya Sharma,Clomicalm 20mg,Behaviour,Companion,67.0,47,0.1,2834.1,3694.0,76.7
S0744,2024-11-01,November,Q4,Atlantic Canada,NS,Fredericton,CLN1097,Ferrell Farm Supply & Vet,Fatima Hassan,Nexgard Spectra M,Parasitology,Companion,38.9,1,0.11,34.62,42.54,81.4
S0375,2024-11-02,November,Q4,Western Canada,AB,Saskatoon,CLN1085,Ross Farm Supply & Vet,Ryan Nakamura,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,28,0.12,3301.76,2622.85,125.9
S0431,2024-11-03,November,Q4,Atlantic Canada,NS,Fredericton,CLN1102,Le Veterinary Clinic,Connor MacDonald,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,18,0.1,886.95,797.28,111.2
S0595,2024-11-03,November,Q4,Ontario West,ON,Kitchener,CLN1047,Garcia Animal Hospital,James Okafor,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,30,0.05,1560.38,1888.76,82.6
S0183,2024-11-04,November,Q4,Western Canada,AB,Vancouver,CLN1094,Henderson Veterinary Clinic,Ryan Nakamura,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,7,0.02,375.58,326.14,115.2
S0486,2024-11-04,November,Q4,Quebec,QC,Quebec City,CLN1070,Adams Animal Hospital,Isabelle Roy,Clomicalm 20mg,Behaviour,Companion,67.0,32,0.01,2122.56,1663.45,127.6
S0156,2024-11-05,November,Q4,Western Canada,AB,Vancouver,CLN1082,Baker Farm Supply & Vet,Priya Sharma,Ingelvac CircoFLEX,Vaccines,Swine,210.0,39,0.08,7534.8,7702.29,97.8
S0821,2024-11-05,November,Q4,Quebec,QC,Sherbrooke,CLN1054,Zuniga Veterinary Clinic,Marc Tremblay,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,10,0.06,2801.2,2625.93,106.7
S0034,2024-11-06,November,Q4,Quebec,QC,Sherbrooke,CLN1052,Clark Farm Supply & Vet,Marc Tremblay,Nexgard Spectra M,Parasitology,Companion,38.9,19,0.03,716.93,875.7,81.9
S0059,2024-11-06,November,Q4,Western Canada,AB,Edmonton,CLN1073,Walter Livestock Practice,Ryan Nakamura,Ingelvac PRRS MLV,Vaccines,Swine,185.0,45,0.04,7992.0,7762.93,103.0
S0082,2024-11-06,November,Q4,Atlantic Canada,NS,Moncton,CLN1104,Herrera Livestock Practice,Fatima Hassan,Vetmedin 10mg,Cardiology,Companion,142.0,16,0.02,2226.56,2691.17,82.7
S0523,2024-11-07,November,Q4,Atlantic Canada,NS,Moncton,CLN1113,Mason Livestock Practice,Fatima Hassan,Ingelvac CircoFLEX,Vaccines,Swine,210.0,17,0.06,3355.8,3494.57,96.0
S0571,2024-11-07,November,Q4,Quebec,QC,Sherbrooke,CLN1066,Parsons Veterinary Clinic,Marc Tremblay,Nexgard Spectra M,Parasitology,Companion,38.9,8,0.12,273.86,287.18,95.4
S0295,2024-11-08,November,Q4,Western Canada,AB,Calgary,CLN1095,Brown Farm Supply & Vet,Priya Sharma,Nexgard Spectra M,Parasitology,Companion,38.9,37,0.1,1295.37,1121.66,115.5
S0237,2024-11-09,November,Q4,Quebec,QC,Laval,CLN1050,Diaz Mixed Practice,Marc Tremblay,Nexgard Spectra M,Parasitology,Companion,38.9,50,0.04,1867.2,1900.37,98.3
S0495,2024-11-09,November,Q4,Quebec,QC,Sherbrooke,CLN1051,Wood Mixed Practice,Marc Tremblay,Clomicalm 20mg,Behaviour,Companion,67.0,39,0.05,2482.35,3066.41,81.0
S0747,2024-11-09,November,Q4,Ontario West,ON,Windsor,CLN1029,Abbott Veterinary Clinic,Emily Chen,Vetmedin 10mg,Cardiology,Companion,142.0,28,0.09,3618.16,3835.13,94.3
S0677,2024-11-10,November,Q4,Quebec,QC,Laval,CLN1067,Perez Mixed Practice,Isabelle Roy,Clomicalm 20mg,Behaviour,Companion,67.0,39,0.01,2586.87,2678.76,96.6
S0695,2024-11-10,November,Q4,Ontario West,ON,London,CLN1037,Calderon Animal Hospital,James Okafor,Vetmedin 5mg,Cardiology,Companion,89.5,39,0.08,3211.26,3754.19,85.5
S0644,2024-11-11,November,Q4,Ontario West,ON,Burlington,CLN1028,Davis Animal Hospital,Emily Chen,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,33,0.02,5659.5,4869.41,116.2
S0801,2024-11-11,November,Q4,Quebec,QC,Montreal,CLN1062,Bowman Veterinary Clinic,Marc Tremblay,Ingelvac PRRS MLV,Vaccines,Swine,185.0,26,0.1,4329.0,3756.1,115.3
S0179,2024-11-12,November,Q4,Quebec,QC,Sherbrooke,CLN1054,Zuniga Veterinary Clinic,Isabelle Roy,Vetmedin 10mg,Cardiology,Companion,142.0,26,0.0,3692.0,3488.43,105.8
S0586,2024-11-12,November,Q4,Atlantic Canada,NS,Fredericton,CLN1099,Maddox Mixed Practice,Connor MacDonald,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,22,0.08,3542.0,4119.15,86.0
S0637,2024-11-12,November,Q4,Ontario West,ON,Burlington,CLN1041,Bush Animal Hospital,James Okafor,Ingelvac CircoFLEX,Vaccines,Swine,210.0,44,0.02,9055.2,6823.45,132.7
S0749,2024-11-12,November,Q4,Ontario West,ON,Windsor,CLN1025,Bernard Mixed Practice,James Okafor,Clomicalm 20mg,Behaviour,Companion,67.0,9,0.04,578.88,655.37,88.3
S0036,2024-11-13,November,Q4,Atlantic Canada,NS,Fredericton,CLN1102,Le Veterinary Clinic,Connor MacDonald,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,6,0.04,1008.0,1157.5,87.1
S0121,2024-11-13,November,Q4,Western Canada,AB,Vancouver,CLN1088,Hicks Animal Hospital,Ryan Nakamura,Clomicalm 20mg,Behaviour,Companion,67.0,12,0.01,795.96,1012.86,78.6
S0552,2024-11-13,November,Q4,Atlantic Canada,NS,Fredericton,CLN1109,Chavez Animal Hospital,Connor MacDonald,Ingelvac PRRS MLV,Vaccines,Swine,185.0,4,0.13,643.8,708.27,90.9
S0052,2024-11-14,November,Q4,Western Canada,AB,Saskatoon,CLN1087,Bright Veterinary Clinic,Priya Sharma,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,11,0.13,1282.38,1669.31,76.8
S0114,2024-11-15,November,Q4,Quebec,QC,Quebec City,CLN1053,Adams Animal Hospital,Marc Tremblay,Vetmedin 10mg,Cardiology,Companion,142.0,31,0.12,3873.76,3521.3,110.0
S0155,2024-11-15,November,Q4,Ontario East,ON,Ottawa,CLN1010,Johnson Mixed Practice,Sarah Mitchell,Nexgard Spectra L,Parasitology,Companion,44.5,39,0.02,1700.79,1404.37,121.1
S0860,2024-11-15,November,Q4,Ontario West,ON,London,CLN1037,Calderon Animal Hospital,Emily Chen,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,21,0.04,6007.68,6578.92,91.3
S0366,2024-11-16,November,Q4,Quebec,QC,Sherbrooke,CLN1054,Zuniga Veterinary Clinic,Isabelle Roy,Ingelvac PRRS MLV,Vaccines,Swine,185.0,5,0.05,878.75,1156.9,76.0
S0622,2024-11-16,November,Q4,Quebec,QC,Sherbrooke,CLN1060,Gray Mixed Practice,Marc Tremblay,Vetmedin 5mg,Cardiology,Companion,89.5,10,0.14,769.7,852.93,90.2
S0653,2024-11-16,November,Q4,Western Canada,AB,Saskatoon,CLN1083,Richards Animal Hospital,Ryan Nakamura,Nexgard Spectra M,Parasitology,Companion,38.9,9,0.13,304.59,264.34,115.2
S0763,2024-11-16,November,Q4,Ontario East,ON,Kingston,CLN1021,Shaffer Veterinary Clinic,David Park,Vetmedin 10mg,Cardiology,Companion,142.0,44,0.09,5685.68,7439.76,76.4
S0909,2024-11-16,November,Q4,Ontario East,ON,Kingston,CLN1015,Santos Farm Supply & Vet,David Park,Vetmedin 5mg,Cardiology,Companion,89.5,16,0.06,1346.08,1486.2,90.6
S0061,2024-11-17,November,Q4,Western Canada,AB,Calgary,CLN1074,Edwards Veterinary Clinic,Priya Sharma,Ingelvac CircoFLEX,Vaccines,Swine,210.0,46,0.03,9370.2,10356.5,90.5
S0220,2024-11-17,November,Q4,Ontario West,ON,London,CLN1033,Herrera Farm Supply & Vet,James Okafor,Nexgard Spectra L,Parasitology,Companion,44.5,5,0.05,211.38,251.49,84.1
S0252,2024-11-17,November,Q4,Ontario West,ON,Windsor,CLN1034,Dudley Animal Hospital,James Okafor,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,27,0.09,7321.86,5624.44,130.2
S0998,2024-11-17,November,Q4,Atlantic Canada,NS,Fredericton,CLN1102,Le Veterinary Clinic,Fatima Hassan,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,30,0.11,4672.5,3508.2,133.2
S0101,2024-11-18,November,Q4,Ontario East,ON,Kingston,CLN1017,Robinson Veterinary Clinic,David Park,Ingelvac PRRS MLV,Vaccines,Swine,185.0,45,0.07,7742.25,5940.8,130.3
S0273,2024-11-18,November,Q4,Western Canada,AB,Calgary,CLN1074,Edwards Veterinary Clinic,Ryan Nakamura,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,4,0.09,487.76,415.72,117.3
S0670,2024-11-18,November,Q4,Ontario East,ON,Ottawa,CLN1003,Hill Animal Hospital,Sarah Mitchell,Vetmedin 5mg,Cardiology,Companion,89.5,9,0.09,733.0,620.61,118.1
S0722,2024-11-18,November,Q4,Atlantic Canada,NS,Moncton,CLN1104,Herrera Livestock Practice,Connor MacDonald,Clomicalm 20mg,Behaviour,Companion,67.0,27,0.07,1682.37,2266.72,74.2
S0858,2024-11-18,November,Q4,Quebec,QC,Quebec City,CLN1053,Adams Animal Hospital,Marc Tremblay,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,14,0.09,1707.16,1392.33,122.6
S0957,2024-11-19,November,Q4,Ontario West,ON,Windsor,CLN1039,Hensley Mixed Practice,Emily Chen,Vetmedin 10mg,Cardiology,Companion,142.0,41,0.1,5239.8,5459.36,96.0
S0533,2024-11-21,November,Q4,Western Canada,AB,Vancouver,CLN1091,Rodriguez Mixed Practice,Ryan Nakamura,Nexgard Spectra M,Parasitology,Companion,38.9,24,0.12,821.57,865.18,95.0
S0016,2024-11-22,November,Q4,Ontario East,ON,Belleville,CLN1012,Wagner Mixed Practice,David Park,Nexgard Spectra M,Parasitology,Companion,38.9,3,0.0,116.7,141.52,82.5
S0341,2024-11-22,November,Q4,Ontario East,ON,Kingston,CLN1020,Smith Mixed Practice,Sarah Mitchell,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,33,0.07,1680.28,1321.15,127.2
S0377,2024-11-22,November,Q4,Quebec,QC,Quebec City,CLN1070,Adams Animal Hospital,Marc Tremblay,Nexgard Spectra L,Parasitology,Companion,44.5,45,0.13,1742.17,1867.86,93.3
S0547,2024-11-22,November,Q4,Western Canada,AB,Vancouver,CLN1091,Rodriguez Mixed Practice,Ryan Nakamura,Nexgard Spectra L,Parasitology,Companion,44.5,47,0.11,1861.43,2162.59,86.1
S0826,2024-11-22,November,Q4,Atlantic Canada,NS,St. John's,CLN1098,Rice Animal Hospital,Fatima Hassan,Ingelvac CircoFLEX,Vaccines,Swine,210.0,27,0.05,5386.5,6449.61,83.5
S0864,2024-11-22,November,Q4,Atlantic Canada,NS,Halifax,CLN1103,Maldonado Livestock Practice,Fatima Hassan,Ingelvac CircoFLEX,Vaccines,Swine,210.0,3,0.05,598.5,650.12,92.1
S0930,2024-11-22,November,Q4,Atlantic Canada,NS,Moncton,CLN1108,Graham Veterinary Clinic,Fatima Hassan,Ingelvac CircoFLEX,Vaccines,Swine,210.0,50,0.06,9870.0,11314.97,87.2
S0988,2024-11-22,November,Q4,Ontario East,ON,Belleville,CLN1022,Wolfe Mixed Practice,David Park,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,19,0.09,946.63,1158.42,81.7
S0178,2024-11-23,November,Q4,Quebec,QC,Sherbrooke,CLN1059,Martin Mixed Practice,Marc Tremblay,Nexgard Spectra L,Parasitology,Companion,44.5,37,0.06,1547.71,1536.34,100.7
S0729,2024-11-23,November,Q4,Quebec,QC,Quebec City,CLN1049,Reid Mixed Practice,Isabelle Roy,Ingelvac PRRS MLV,Vaccines,Swine,185.0,41,0.14,6523.1,8290.56,78.7
S0950,2024-11-23,November,Q4,Western Canada,AB,Calgary,CLN1074,Edwards Veterinary Clinic,Priya Sharma,Ingelvac PRRS MLV,Vaccines,Swine,185.0,2,0.13,321.9,270.17,119.1
S0244,2024-11-24,November,Q4,Quebec,QC,Quebec City,CLN1068,Johnson Mixed Practice,Isabelle Roy,Ingelvac CircoFLEX,Vaccines,Swine,210.0,37,0.01,7692.3,10257.13,75.0
S0627,2024-11-24,November,Q4,Quebec,QC,Montreal,CLN1072,Hahn Mixed Practice,Marc Tremblay,Vetmedin 10mg,Cardiology,Companion,142.0,43,0.05,5800.7,5187.04,111.8
S0053,2024-11-25,November,Q4,Quebec,QC,Montreal,CLN1069,Stewart Farm Supply & Vet,Marc Tremblay,Ingelvac CircoFLEX,Vaccines,Swine,210.0,38,0.08,7341.6,5625.58,130.5
S0221,2024-11-25,November,Q4,Ontario East,ON,Ottawa,CLN1014,Gonzalez Livestock Practice,David Park,Clomicalm 20mg,Behaviour,Companion,67.0,3,0.05,190.95,182.0,104.9
S0322,2024-11-25,November,Q4,Western Canada,AB,Saskatoon,CLN1081,Hoffman Mixed Practice,Priya Sharma,Zactran 150mg/mL,Antibiotics,Cattle,320.0,32,0.01,10137.6,9698.12,104.5
S0348,2024-11-26,November,Q4,Western Canada,AB,Vancouver,CLN1082,Baker Farm Supply & Vet,Ryan Nakamura,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,11,0.01,1459.26,1834.58,79.5
S0396,2024-11-26,November,Q4,Western Canada,AB,Calgary,CLN1074,Edwards Veterinary Clinic,Priya Sharma,Ingelvac CircoFLEX,Vaccines,Swine,210.0,12,0.07,2343.6,2513.34,93.2
S0473,2024-11-26,November,Q4,Western Canada,AB,Edmonton,CLN1075,Rios Farm Supply & Vet,Priya Sharma,Vetmedin 10mg,Cardiology,Companion,142.0,2,0.15,241.4,209.69,115.1
S0385,2024-11-27,November,Q4,Ontario East,ON,Toronto,CLN1009,Henderson Mixed Practice,David Park,Vetmedin 5mg,Cardiology,Companion,89.5,46,0.02,4034.66,5081.69,79.4
S0641,2024-11-27,November,Q4,Atlantic Canada,NS,Fredericton,CLN1102,Le Veterinary Clinic,Fatima Hassan,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,10,0.04,1680.0,2154.07,78.0
S0954,2024-11-27,November,Q4,Ontario East,ON,Ottawa,CLN1016,Gardner Animal Hospital,David Park,Nexgard Spectra L,Parasitology,Companion,44.5,44,0.05,1860.1,1456.68,127.7
S0065,2024-11-29,November,Q4,Western Canada,AB,Vancouver,CLN1082,Baker Farm Supply & Vet,Priya Sharma,Metacam 20mg/mL Inj,Pain & Inflammation,Cattle,134.0,10,0.07,1246.2,1483.32,84.0
S0368,2024-11-29,November,Q4,Ontario West,ON,Kitchener,CLN1043,Perez Farm Supply & Vet,Emily Chen,Nexgard Spectra L,Parasitology,Companion,44.5,29,0.05,1225.97,1519.33,80.7
S0537,2024-11-29,November,Q4,Atlantic Canada,NS,St. John's,CLN1100,Valencia Animal Hospital,Connor MacDonald,Metacam Oral 1.5mg,Pain & Inflammation,Companion,54.75,42,0.03,2230.51,1949.55,114.4
S0565,2024-11-29,November,Q4,Ontario West,ON,Burlington,CLN1028,Davis Animal Hospital,James Okafor,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,33,0.03,9538.98,9252.38,103.1
S0287,2024-11-30,November,Q4,Ontario East,ON,Kingston,CLN1013,Johnson Veterinary Clinic,Sarah Mitchell,Vetmedin 5mg,Cardiology,Companion,89.5,36,0.15,2738.7,2313.56,118.4
S0592,2024-11-30,November,Q4,Quebec,QC,Montreal,CLN1058,Daniel Livestock Practice,Marc Tremblay,Ingelvac PRRS MLV,Vaccines,Swine,185.0,29,0.05,5096.75,6821.5,74.7
S0141,2024-12-01,December,Q4,Western Canada,AB,Calgary,CLN1096,James Mixed Practice,Priya Sharma,Draxxin 100mg/mL,Antibiotics,Cattle,298.0,48,0.11,12730.56,16311.01,78.0
S0225,2024-12-01,December,Q4,Ontario East,ON,Toronto,CLN1005,Doyle Mixed Practice,Sarah Mitchell,Nexgard Spectra M,Parasitology,Companion,38.9,23,0.13,778.39,606.12,128.4
S0545,2024-12-01,December,Q4,Atlantic Canada,NS,Moncton,CLN1104,Herrera Livestock Practice,Fatima Hassan,Bovilis Bovipast RSP,Vaccines,Cattle,175.0,21,0.1,3307.5,3912.01,84.5
